id_association,code_barre_ean_principal,code_barre_ean_associe_mdd,nom_produit_principal,nom_produit_mdd_associe,indice_confiance_association_pct,hausse_ticket_moyen_projete_pct,offre_bundle_recommandee
XSELL-0884,353922639962,312759830876,Plat Cuisiné Lasagnes Danone #2604,Céréales Gourmandes Bio #4306,91.0,5.3,Offre Duo : -30% sur Céréales Gourmandes Bio #4306 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #2604
XSELL-0885,338388502853,386415192051,Pain de Mie Bio Nestlé #826,Biscuits Chocolat Repère #1471,72.5,7.6,Offre Duo : -30% sur Biscuits Chocolat Repère #1471 (MDD) à l'achat de Pain de Mie Bio Nestlé #826
XSELL-0886,353813387626,384519226487,Biscuits Chocolat Nestlé #3179,Fromage Fondu Gourmet #3846,90.2,5.5,Offre Duo : -30% sur Fromage Fondu Gourmet #3846 (MDD) à l'achat de Biscuits Chocolat Nestlé #3179
XSELL-0887,341904825704,397794263628,Yaourt Fraise Repère #2750,Yaourt Fraise Bio #2163,92.8,6.8,Offre Duo : -30% sur Yaourt Fraise Bio #2163 (MDD) à l'achat de Yaourt Fraise Repère #2750
XSELL-0888,325164611299,342852129402,Plat Cuisiné Lasagnes Repère #2972,Pain de Mie Bio Bio #1925,85.0,7.7,Offre Duo : -30% sur Pain de Mie Bio Bio #1925 (MDD) à l'achat de Plat Cuisiné Lasagnes Repère #2972
XSELL-0889,337301256592,393533927936,Céréales Gourmandes Repère #1034,Sauce Tomate Basilic Bio #2827,82.2,14.0,Offre Duo : -30% sur Sauce Tomate Basilic Bio #2827 (MDD) à l'achat de Céréales Gourmandes Repère #1034
XSELL-0890,313101771059,396140355827,Pain de Mie Bio Nestlé #2354,Pain de Mie Bio Repère #419,81.1,7.5,Offre Duo : -30% sur Pain de Mie Bio Repère #419 (MDD) à l'achat de Pain de Mie Bio Nestlé #2354
XSELL-0891,354945284045,355076727985,Céréales Gourmandes Danone #3449,Fromage Fondu Gourmet #1772,86.7,10.3,Offre Duo : -30% sur Fromage Fondu Gourmet #1772 (MDD) à l'achat de Céréales Gourmandes Danone #3449
XSELL-0892,398746990124,312374784969,Plat Cuisiné Lasagnes Repère #3059,Plat Cuisiné Lasagnes Gourmet #1779,77.0,8.2,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #1779 (MDD) à l'achat de Plat Cuisiné Lasagnes Repère #3059
XSELL-0893,391666690632,395994948079,Plat Cuisiné Lasagnes Nestlé #2642,Plat Cuisiné Lasagnes Repère #3401,79.9,6.3,Offre Duo : -30% sur Plat Cuisiné Lasagnes Repère #3401 (MDD) à l'achat de Plat Cuisiné Lasagnes Nestlé #2642
XSELL-0894,317150344050,371912039104,Sauce Tomate Basilic Nestlé #1650,Pâte à Tartiner Gourmet #1996,89.1,5.5,Offre Duo : -30% sur Pâte à Tartiner Gourmet #1996 (MDD) à l'achat de Sauce Tomate Basilic Nestlé #1650
XSELL-0895,353272262832,363248141254,Jambon Supérieur Repère #1731,Biscuits Chocolat Repère #441,75.6,5.8,Offre Duo : -30% sur Biscuits Chocolat Repère #441 (MDD) à l'achat de Jambon Supérieur Repère #1731
XSELL-0896,311691338134,389501160628,Yaourt Fraise Danone #3458,Jambon Supérieur Bio #102,73.2,6.5,Offre Duo : -30% sur Jambon Supérieur Bio #102 (MDD) à l'achat de Yaourt Fraise Danone #3458
XSELL-0897,394100557594,342852129402,Pain de Mie Bio Nestlé #463,Pain de Mie Bio Bio #1925,68.0,10.1,Offre Duo : -30% sur Pain de Mie Bio Bio #1925 (MDD) à l'achat de Pain de Mie Bio Nestlé #463
XSELL-0898,349900188411,334239231074,Jus d'Orange Pur Jus Danone #991,Jus d'Orange Pur Jus Repère #1866,78.1,12.3,Offre Duo : -30% sur Jus d'Orange Pur Jus Repère #1866 (MDD) à l'achat de Jus d'Orange Pur Jus Danone #991
XSELL-0899,361792312558,311129035250,Pâte à Tartiner Danone #647,Fromage Fondu Bio #1072,73.8,8.8,Offre Duo : -30% sur Fromage Fondu Bio #1072 (MDD) à l'achat de Pâte à Tartiner Danone #647
XSELL-0900,322111183809,317418382087,Céréales Gourmandes Repère #1035,Pain de Mie Bio Bio #2040,67.0,13.1,Offre Duo : -30% sur Pain de Mie Bio Bio #2040 (MDD) à l'achat de Céréales Gourmandes Repère #1035
XSELL-0901,360217805151,333479271720,Sauce Tomate Basilic Repère #3732,Yaourt Fraise Repère #895,85.7,5.3,Offre Duo : -30% sur Yaourt Fraise Repère #895 (MDD) à l'achat de Sauce Tomate Basilic Repère #3732
XSELL-0902,343287934153,394241902375,Sauce Tomate Basilic Danone #4082,Sauce Tomate Basilic Gourmet #4448,65.7,12.7,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #4448 (MDD) à l'achat de Sauce Tomate Basilic Danone #4082
XSELL-0903,380042562104,382504917187,Sauce Tomate Basilic Repère #641,Pâte à Tartiner Bio #14,70.7,7.2,Offre Duo : -30% sur Pâte à Tartiner Bio #14 (MDD) à l'achat de Sauce Tomate Basilic Repère #641
XSELL-0904,369091381713,376151742122,Pâte à Tartiner Nestlé #4213,Jambon Supérieur Repère #677,89.9,7.1,Offre Duo : -30% sur Jambon Supérieur Repère #677 (MDD) à l'achat de Pâte à Tartiner Nestlé #4213
XSELL-0905,326165014800,323556526244,Pâte à Tartiner Danone #3150,Plat Cuisiné Lasagnes Gourmet #296,80.2,7.7,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #296 (MDD) à l'achat de Pâte à Tartiner Danone #3150
XSELL-0906,333000663632,330597949010,Sauce Tomate Basilic Repère #4175,Fromage Fondu Bio #3935,93.1,6.8,Offre Duo : -30% sur Fromage Fondu Bio #3935 (MDD) à l'achat de Sauce Tomate Basilic Repère #4175
XSELL-0907,389994074681,344803786710,Biscuits Chocolat Danone #3937,Plat Cuisiné Lasagnes Gourmet #1643,91.4,8.4,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #1643 (MDD) à l'achat de Biscuits Chocolat Danone #3937
XSELL-0908,396987179123,379745054120,Jambon Supérieur Danone #518,Plat Cuisiné Lasagnes Repère #1558,70.3,7.8,Offre Duo : -30% sur Plat Cuisiné Lasagnes Repère #1558 (MDD) à l'achat de Jambon Supérieur Danone #518
XSELL-0909,371703643907,373910038947,Jambon Supérieur Danone #1006,Biscuits Chocolat Bio #156,87.9,8.2,Offre Duo : -30% sur Biscuits Chocolat Bio #156 (MDD) à l'achat de Jambon Supérieur Danone #1006
XSELL-0910,393794431286,320520151635,Jus d'Orange Pur Jus Danone #4408,Jus d'Orange Pur Jus Bio #616,88.0,10.5,Offre Duo : -30% sur Jus d'Orange Pur Jus Bio #616 (MDD) à l'achat de Jus d'Orange Pur Jus Danone #4408
XSELL-0911,315880692651,393569648313,Plat Cuisiné Lasagnes Danone #3996,Céréales Gourmandes Bio #1761,81.8,11.8,Offre Duo : -30% sur Céréales Gourmandes Bio #1761 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #3996
XSELL-0912,311613147753,318169606809,Plat Cuisiné Lasagnes Repère #2992,Yaourt Fraise Repère #1864,69.6,6.9,Offre Duo : -30% sur Yaourt Fraise Repère #1864 (MDD) à l'achat de Plat Cuisiné Lasagnes Repère #2992
XSELL-0913,318951020688,390302866772,Pain de Mie Bio Repère #2106,Pain de Mie Bio Bio #3580,87.5,7.5,Offre Duo : -30% sur Pain de Mie Bio Bio #3580 (MDD) à l'achat de Pain de Mie Bio Repère #2106
XSELL-0914,358653674783,389643253179,Pain de Mie Bio Nestlé #3842,Plat Cuisiné Lasagnes Gourmet #1089,75.4,12.6,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #1089 (MDD) à l'achat de Pain de Mie Bio Nestlé #3842
XSELL-0915,318002320275,388898614395,Sauce Tomate Basilic Nestlé #2247,Jambon Supérieur Gourmet #1314,88.6,5.5,Offre Duo : -30% sur Jambon Supérieur Gourmet #1314 (MDD) à l'achat de Sauce Tomate Basilic Nestlé #2247
XSELL-0916,341498931685,334448925733,Pâte à Tartiner Danone #2153,Pâte à Tartiner Gourmet #1070,81.6,4.7,Offre Duo : -30% sur Pâte à Tartiner Gourmet #1070 (MDD) à l'achat de Pâte à Tartiner Danone #2153
XSELL-0917,393887765044,318857071999,Jambon Supérieur Nestlé #679,Pâte à Tartiner Repère #1448,85.1,10.2,Offre Duo : -30% sur Pâte à Tartiner Repère #1448 (MDD) à l'achat de Jambon Supérieur Nestlé #679
XSELL-0918,370248518063,332752768245,Jus d'Orange Pur Jus Danone #329,Plat Cuisiné Lasagnes Bio #3992,85.0,14.0,Offre Duo : -30% sur Plat Cuisiné Lasagnes Bio #3992 (MDD) à l'achat de Jus d'Orange Pur Jus Danone #329
XSELL-0919,349812612210,361788908850,Biscuits Chocolat Nestlé #3691,Jambon Supérieur Gourmet #2962,83.0,13.1,Offre Duo : -30% sur Jambon Supérieur Gourmet #2962 (MDD) à l'achat de Biscuits Chocolat Nestlé #3691
XSELL-0920,362700601522,311416293870,Plat Cuisiné Lasagnes Danone #308,Pâte à Tartiner Repère #723,90.9,4.7,Offre Duo : -30% sur Pâte à Tartiner Repère #723 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #308
XSELL-0921,362158889104,376003170674,Jambon Supérieur Repère #4440,Plat Cuisiné Lasagnes Bio #1792,87.5,11.6,Offre Duo : -30% sur Plat Cuisiné Lasagnes Bio #1792 (MDD) à l'achat de Jambon Supérieur Repère #4440
XSELL-0922,337215046458,364899776382,Pâte à Tartiner Nestlé #955,Yaourt Fraise Bio #297,65.3,12.6,Offre Duo : -30% sur Yaourt Fraise Bio #297 (MDD) à l'achat de Pâte à Tartiner Nestlé #955
XSELL-0923,357842234743,367496468752,Fromage Fondu Repère #2213,Pain de Mie Bio Gourmet #1556,91.5,10.7,Offre Duo : -30% sur Pain de Mie Bio Gourmet #1556 (MDD) à l'achat de Fromage Fondu Repère #2213
XSELL-0924,399989126544,338865281079,Yaourt Fraise Repère #4136,Pain de Mie Bio Bio #4328,83.3,7.0,Offre Duo : -30% sur Pain de Mie Bio Bio #4328 (MDD) à l'achat de Yaourt Fraise Repère #4136
XSELL-0925,367481357288,346812528090,Sauce Tomate Basilic Repère #1526,Sauce Tomate Basilic Gourmet #1506,88.6,7.6,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #1506 (MDD) à l'achat de Sauce Tomate Basilic Repère #1526
XSELL-0926,357651937901,340269034528,Pain de Mie Bio Danone #3660,Fromage Fondu Gourmet #2358,72.0,5.1,Offre Duo : -30% sur Fromage Fondu Gourmet #2358 (MDD) à l'achat de Pain de Mie Bio Danone #3660
XSELL-0927,372703615395,365751217819,Fromage Fondu Nestlé #3076,Biscuits Chocolat Gourmet #2806,67.4,13.5,Offre Duo : -30% sur Biscuits Chocolat Gourmet #2806 (MDD) à l'achat de Fromage Fondu Nestlé #3076
XSELL-0928,386577503142,396517518519,Jus d'Orange Pur Jus Nestlé #3770,Pâte à Tartiner Gourmet #325,66.4,5.4,Offre Duo : -30% sur Pâte à Tartiner Gourmet #325 (MDD) à l'achat de Jus d'Orange Pur Jus Nestlé #3770
XSELL-0929,383539848896,337483725135,Céréales Gourmandes Nestlé #255,Pain de Mie Bio Repère #941,91.3,7.9,Offre Duo : -30% sur Pain de Mie Bio Repère #941 (MDD) à l'achat de Céréales Gourmandes Nestlé #255
XSELL-0930,340306924745,356914782670,Sauce Tomate Basilic Nestlé #2663,Pain de Mie Bio Bio #1426,71.8,7.8,Offre Duo : -30% sur Pain de Mie Bio Bio #1426 (MDD) à l'achat de Sauce Tomate Basilic Nestlé #2663
XSELL-0931,338001225892,390584481227,Biscuits Chocolat Nestlé #713,Jus d'Orange Pur Jus Bio #2222,90.0,12.8,Offre Duo : -30% sur Jus d'Orange Pur Jus Bio #2222 (MDD) à l'achat de Biscuits Chocolat Nestlé #713
XSELL-0932,390741724289,363860777989,Jambon Supérieur Nestlé #3977,Pain de Mie Bio Repère #1830,87.4,7.8,Offre Duo : -30% sur Pain de Mie Bio Repère #1830 (MDD) à l'achat de Jambon Supérieur Nestlé #3977
XSELL-0933,336209629147,382177310866,Plat Cuisiné Lasagnes Nestlé #1093,Jambon Supérieur Gourmet #205,70.4,7.4,Offre Duo : -30% sur Jambon Supérieur Gourmet #205 (MDD) à l'achat de Plat Cuisiné Lasagnes Nestlé #1093
XSELL-0934,387345075406,350323776970,Sauce Tomate Basilic Repère #352,Biscuits Chocolat Repère #1519,90.8,7.7,Offre Duo : -30% sur Biscuits Chocolat Repère #1519 (MDD) à l'achat de Sauce Tomate Basilic Repère #352
XSELL-0935,370721418252,332752768245,Plat Cuisiné Lasagnes Repère #717,Plat Cuisiné Lasagnes Bio #3992,80.0,8.0,Offre Duo : -30% sur Plat Cuisiné Lasagnes Bio #3992 (MDD) à l'achat de Plat Cuisiné Lasagnes Repère #717
XSELL-0936,331220976762,374317795411,Pâte à Tartiner Danone #1498,Céréales Gourmandes Repère #4416,88.2,9.1,Offre Duo : -30% sur Céréales Gourmandes Repère #4416 (MDD) à l'achat de Pâte à Tartiner Danone #1498
XSELL-0937,386577503142,380632194658,Jus d'Orange Pur Jus Nestlé #3770,Plat Cuisiné Lasagnes Gourmet #3995,81.8,14.2,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #3995 (MDD) à l'achat de Jus d'Orange Pur Jus Nestlé #3770
XSELL-0938,385934811896,396532147081,Fromage Fondu Nestlé #2834,Fromage Fondu Repère #411,74.1,7.9,Offre Duo : -30% sur Fromage Fondu Repère #411 (MDD) à l'achat de Fromage Fondu Nestlé #2834
XSELL-0939,343865254079,328603148811,Céréales Gourmandes Nestlé #1595,Céréales Gourmandes Repère #2696,71.8,7.2,Offre Duo : -30% sur Céréales Gourmandes Repère #2696 (MDD) à l'achat de Céréales Gourmandes Nestlé #1595
XSELL-0940,394366899598,344735076045,Jus d'Orange Pur Jus Repère #3518,Sauce Tomate Basilic Gourmet #3111,68.8,8.9,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #3111 (MDD) à l'achat de Jus d'Orange Pur Jus Repère #3518
XSELL-0941,312129665254,363996635885,Biscuits Chocolat Nestlé #637,Sauce Tomate Basilic Gourmet #3347,89.6,10.9,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #3347 (MDD) à l'achat de Biscuits Chocolat Nestlé #637
XSELL-0942,367446733023,367090547594,Pâte à Tartiner Repère #315,Jambon Supérieur Gourmet #4260,69.9,11.3,Offre Duo : -30% sur Jambon Supérieur Gourmet #4260 (MDD) à l'achat de Pâte à Tartiner Repère #315
XSELL-0943,367852317759,346812528090,Biscuits Chocolat Nestlé #2223,Sauce Tomate Basilic Gourmet #1506,66.0,7.9,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #1506 (MDD) à l'achat de Biscuits Chocolat Nestlé #2223
XSELL-0944,358793051491,351640094763,Pâte à Tartiner Danone #2657,Plat Cuisiné Lasagnes Gourmet #4248,89.5,4.8,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #4248 (MDD) à l'achat de Pâte à Tartiner Danone #2657
XSELL-0945,334942457312,332788150464,Sauce Tomate Basilic Repère #3827,Jus d'Orange Pur Jus Repère #520,68.4,14.0,Offre Duo : -30% sur Jus d'Orange Pur Jus Repère #520 (MDD) à l'achat de Sauce Tomate Basilic Repère #3827
XSELL-0946,393319196711,380206683438,Jambon Supérieur Nestlé #2648,Yaourt Fraise Repère #3938,68.3,8.2,Offre Duo : -30% sur Yaourt Fraise Repère #3938 (MDD) à l'achat de Jambon Supérieur Nestlé #2648
XSELL-0947,334201259216,388504053359,Céréales Gourmandes Danone #1634,Fromage Fondu Gourmet #1107,78.0,11.1,Offre Duo : -30% sur Fromage Fondu Gourmet #1107 (MDD) à l'achat de Céréales Gourmandes Danone #1634
XSELL-0948,359836237222,399874018339,Jus d'Orange Pur Jus Repère #1964,Pain de Mie Bio Gourmet #4351,74.0,13.9,Offre Duo : -30% sur Pain de Mie Bio Gourmet #4351 (MDD) à l'achat de Jus d'Orange Pur Jus Repère #1964
XSELL-0949,350323776970,372094479903,Biscuits Chocolat Repère #1519,Biscuits Chocolat Bio #1847,73.6,9.2,Offre Duo : -30% sur Biscuits Chocolat Bio #1847 (MDD) à l'achat de Biscuits Chocolat Repère #1519
XSELL-0950,344429465218,375316574393,Plat Cuisiné Lasagnes Danone #1567,Plat Cuisiné Lasagnes Repère #2151,86.4,8.5,Offre Duo : -30% sur Plat Cuisiné Lasagnes Repère #2151 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #1567
XSELL-0951,367446733023,319283198442,Pâte à Tartiner Repère #315,Plat Cuisiné Lasagnes Gourmet #3953,87.4,4.7,Offre Duo : -30% sur Plat Cuisiné Lasagnes Gourmet #3953 (MDD) à l'achat de Pâte à Tartiner Repère #315
XSELL-0952,376186866976,370032765831,Plat Cuisiné Lasagnes Nestlé #213,Sauce Tomate Basilic Bio #3757,82.2,13.3,Offre Duo : -30% sur Sauce Tomate Basilic Bio #3757 (MDD) à l'achat de Plat Cuisiné Lasagnes Nestlé #213
XSELL-0953,336621314592,371194892616,Biscuits Chocolat Repère #3339,Céréales Gourmandes Gourmet #43,85.5,8.6,Offre Duo : -30% sur Céréales Gourmandes Gourmet #43 (MDD) à l'achat de Biscuits Chocolat Repère #3339
XSELL-0954,376025513080,369963812029,Pain de Mie Bio Danone #1548,Yaourt Fraise Repère #2474,88.6,7.4,Offre Duo : -30% sur Yaourt Fraise Repère #2474 (MDD) à l'achat de Pain de Mie Bio Danone #1548
XSELL-0955,369613466692,331064893137,Pâte à Tartiner Danone #1814,Jambon Supérieur Repère #1598,79.7,12.1,Offre Duo : -30% sur Jambon Supérieur Repère #1598 (MDD) à l'achat de Pâte à Tartiner Danone #1814
XSELL-0956,396242929524,326131099632,Yaourt Fraise Danone #3825,Jambon Supérieur Bio #454,70.4,7.9,Offre Duo : -30% sur Jambon Supérieur Bio #454 (MDD) à l'achat de Yaourt Fraise Danone #3825
XSELL-0957,391567075562,323264148460,Sauce Tomate Basilic Repère #1444,Plat Cuisiné Lasagnes Bio #232,75.8,11.3,Offre Duo : -30% sur Plat Cuisiné Lasagnes Bio #232 (MDD) à l'achat de Sauce Tomate Basilic Repère #1444
XSELL-0958,387764188368,312544907524,Yaourt Fraise Nestlé #1995,Céréales Gourmandes Repère #1911,71.7,8.7,Offre Duo : -30% sur Céréales Gourmandes Repère #1911 (MDD) à l'achat de Yaourt Fraise Nestlé #1995
XSELL-0959,333269673292,376632764015,Plat Cuisiné Lasagnes Danone #1893,Biscuits Chocolat Gourmet #3267,72.0,13.9,Offre Duo : -30% sur Biscuits Chocolat Gourmet #3267 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #1893
XSELL-0960,320849224189,358214442851,Pâte à Tartiner Danone #2511,Jambon Supérieur Bio #2342,68.2,13.1,Offre Duo : -30% sur Jambon Supérieur Bio #2342 (MDD) à l'achat de Pâte à Tartiner Danone #2511
XSELL-0961,384589693343,385929435445,Pain de Mie Bio Repère #33,Céréales Gourmandes Repère #1196,89.8,10.8,Offre Duo : -30% sur Céréales Gourmandes Repère #1196 (MDD) à l'achat de Pain de Mie Bio Repère #33
XSELL-0962,367149474282,382276111179,Fromage Fondu Danone #137,Jus d'Orange Pur Jus Gourmet #2867,74.0,9.3,Offre Duo : -30% sur Jus d'Orange Pur Jus Gourmet #2867 (MDD) à l'achat de Fromage Fondu Danone #137
XSELL-0963,337215046458,316634707202,Pâte à Tartiner Nestlé #955,Biscuits Chocolat Gourmet #4115,85.8,6.3,Offre Duo : -30% sur Biscuits Chocolat Gourmet #4115 (MDD) à l'achat de Pâte à Tartiner Nestlé #955
XSELL-0964,340289428240,312369701064,Biscuits Chocolat Danone #1296,Jambon Supérieur Gourmet #4361,68.7,8.7,Offre Duo : -30% sur Jambon Supérieur Gourmet #4361 (MDD) à l'achat de Biscuits Chocolat Danone #1296
XSELL-0965,354199927720,322454323584,Pâte à Tartiner Repère #1373,Jambon Supérieur Bio #25,80.0,6.8,Offre Duo : -30% sur Jambon Supérieur Bio #25 (MDD) à l'achat de Pâte à Tartiner Repère #1373
XSELL-0966,379787955994,370245161179,Céréales Gourmandes Danone #3616,Sauce Tomate Basilic Gourmet #3720,70.6,6.9,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #3720 (MDD) à l'achat de Céréales Gourmandes Danone #3616
XSELL-0967,390721655870,396957318832,Pâte à Tartiner Nestlé #3058,Yaourt Fraise Bio #4229,92.7,13.4,Offre Duo : -30% sur Yaourt Fraise Bio #4229 (MDD) à l'achat de Pâte à Tartiner Nestlé #3058
XSELL-0968,311005603461,322277317828,Fromage Fondu Nestlé #1467,Plat Cuisiné Lasagnes Repère #3426,73.7,14.0,Offre Duo : -30% sur Plat Cuisiné Lasagnes Repère #3426 (MDD) à l'achat de Fromage Fondu Nestlé #1467
XSELL-0969,391607553311,350040168632,Biscuits Chocolat Danone #316,Fromage Fondu Gourmet #4223,77.9,10.1,Offre Duo : -30% sur Fromage Fondu Gourmet #4223 (MDD) à l'achat de Biscuits Chocolat Danone #316
XSELL-0970,385955386049,337483725135,Pain de Mie Bio Repère #4144,Pain de Mie Bio Repère #941,87.3,7.6,Offre Duo : -30% sur Pain de Mie Bio Repère #941 (MDD) à l'achat de Pain de Mie Bio Repère #4144
XSELL-0971,388121370782,349542218973,Céréales Gourmandes Danone #3686,Jambon Supérieur Repère #2103,83.7,7.7,Offre Duo : -30% sur Jambon Supérieur Repère #2103 (MDD) à l'achat de Céréales Gourmandes Danone #3686
XSELL-0972,357042664750,382956416554,Pain de Mie Bio Danone #1131,Pâte à Tartiner Repère #558,81.7,13.2,Offre Duo : -30% sur Pâte à Tartiner Repère #558 (MDD) à l'achat de Pain de Mie Bio Danone #1131
XSELL-0973,351240302450,310538121609,Fromage Fondu Repère #2953,Jus d'Orange Pur Jus Gourmet #1507,74.4,5.5,Offre Duo : -30% sur Jus d'Orange Pur Jus Gourmet #1507 (MDD) à l'achat de Fromage Fondu Repère #2953
XSELL-0974,384926648940,328943746166,Plat Cuisiné Lasagnes Repère #1524,Jus d'Orange Pur Jus Gourmet #974,88.2,8.0,Offre Duo : -30% sur Jus d'Orange Pur Jus Gourmet #974 (MDD) à l'achat de Plat Cuisiné Lasagnes Repère #1524
XSELL-0975,317072276683,365303412140,Pain de Mie Bio Nestlé #2273,Sauce Tomate Basilic Gourmet #716,71.3,13.9,Offre Duo : -30% sur Sauce Tomate Basilic Gourmet #716 (MDD) à l'achat de Pain de Mie Bio Nestlé #2273
XSELL-0976,355642474510,315077593643,Biscuits Chocolat Nestlé #3879,Yaourt Fraise Gourmet #2995,86.3,4.9,Offre Duo : -30% sur Yaourt Fraise Gourmet #2995 (MDD) à l'achat de Biscuits Chocolat Nestlé #3879
XSELL-0977,363299256955,345966158566,Jus d'Orange Pur Jus Nestlé #444,Jus d'Orange Pur Jus Repère #965,66.6,6.6,Offre Duo : -30% sur Jus d'Orange Pur Jus Repère #965 (MDD) à l'achat de Jus d'Orange Pur Jus Nestlé #444
XSELL-0978,337762271315,398062340132,Jambon Supérieur Repère #1496,Céréales Gourmandes Repère #4181,93.9,7.9,Offre Duo : -30% sur Céréales Gourmandes Repère #4181 (MDD) à l'achat de Jambon Supérieur Repère #1496
XSELL-0979,355642474510,344685395910,Biscuits Chocolat Nestlé #3879,Biscuits Chocolat Repère #1578,66.7,12.8,Offre Duo : -30% sur Biscuits Chocolat Repère #1578 (MDD) à l'achat de Biscuits Chocolat Nestlé #3879
XSELL-0980,325849801975,334089000237,Plat Cuisiné Lasagnes Danone #2357,Céréales Gourmandes Repère #1871,67.2,12.9,Offre Duo : -30% sur Céréales Gourmandes Repère #1871 (MDD) à l'achat de Plat Cuisiné Lasagnes Danone #2357
